Tiempo [s],h3_Real [cm],h3_PINN [cm],h4_Real [cm],h4_PINN [cm]
4311.650000000001,1.3935377281456653,1.3900478198383888,2.6938363107463896,2.6957701186133707
4311.7,1.393048732185769,1.3933912165929077,2.692329669823023,2.695952741755597
4311.75,1.3932022650589464,1.3929069015132909,2.689308112865157,2.694434686885841
4311.8,1.394780189801267,1.3930311008700484,2.691591758188965,2.691420263644468
4311.85,1.4001485353648278,1.3946129263459357,2.692452084398046,2.6937053357115746
4311.900000000001,1.4019917099896704,1.3999828322029229,2.693561805335731,2.694574507729108
4311.95,1.3993167429391071,1.4018305316787028,2.690250048790921,2.6956839433181328
4312.0,1.398302084123789,1.3991686710929228,2.6832184871178884,2.6923442226046688
4312.05,1.4010588105499062,1.3981201539102475,2.684864663535863,2.6853023883798866
4312.1,1.4066719661521003,1.4008462985852033,2.6898488485753425,2.6869762436178544
4312.150000000001,1.4061909276886795,1.4064539931604043,2.687481881442894,2.691993814450522
4312.2,1.4062419492837293,1.4059266139822135,2.691113799183919,2.6896436828889976
4312.25,1.4041850144594423,1.4060058768882848,2.688853837798869,2.6932756006300234
4312.3,1.4070667203890301,1.403961268382068,2.688723148112713,2.6909916699575556
4312.35,1.4103138470391279,1.4068175415288022,2.689806902322362,2.6908781011909833
4312.400000000001,1.4114722088790357,1.4100657603842983,2.687430804032802,2.691973840044341
4312.45,1.4105177773899844,1.4112156966397027,2.690397288699341,2.689589466643649
4312.5,1.409551487670891,1.4103044852785682,2.692394729317441,2.692536547601326
4312.55,1.4108719639978227,1.4093923377413777,2.6938500074820566,2.6945014584722173
4312.6,1.4124347538939055,1.410707977158687,2.687549794423909,2.6959658677939444
4312.650000000001,1.4176570559927362,1.41223207177779,2.689611723839108,2.689666510781776
4312.7,1.4181374703387863,1.4174216077146622,2.6871120695798854,2.6917655355227392
4312.75,1.415519453998294,1.4179046745595376,2.6869371508514717,2.689253325922489
4312.8,1.4176793681887365,1.4152896227765557,2.686550788766199,2.689066707899026
4312.85,1.4198973252946487,1.4174412674118373,2.6836787545060306,2.68868434069499
4312.900000000001,1.4244468288679295,1.4195935361644896,2.6865527862068173,2.6858513992012045
4312.95,1.4233969074211703,1.4241343020945814,2.6805205155401546,2.688749400189408
4313.0,1.4237295619797214,1.423033983170143,2.6761832159122796,2.6827291141664538
4313.05,1.4228197548826709,1.4233647653765822,2.6744203318924766,2.6783832540787875
4313.1,1.4225526326480369,1.4224725895952524,2.67475333377838,2.6766049612313587
4313.150000000001,1.4214999026731097,1.4222007864803385,2.676628645170116,2.6769416726498383
4313.2,1.4220973390261549,1.4211700566427266,2.672883444011178,2.678808423581783
4313.25,1.4206058545396678,1.4217326984523584,2.674190340872735,2.675067502652741
4313.3,1.4261228960667833,1.4202781929200818,2.6745681424982157,2.6763527130161586
4313.35,1.4268730851462927,1.4257716740164557,2.675442736140284,2.6767544839290562
4313.400000000001,1.424514545602644,1.426501267222734,2.6727496154897654,2.6776442010500903
4313.45,1.425294224227916,1.4241414794443439,2.675675009949303,2.6749436613344186
4313.5,1.4225869591034221,1.4249774846623162,2.6753191801706215,2.677839950230664
4313.55,1.4233003252580636,1.4223128155483684,2.673280078648201,2.6774513053561138
4313.6,1.4225947605705551,1.4229775005481,2.6680316607498127,2.6754361731211103
4313.650000000001,1.4241461603246237,1.4222310561728146,2.667831631339343,2.670192035452618
4313.7,1.4263904863894452,1.4237785551933166,2.662365207064922,2.6699928620881273
4313.75,1.4241586426720365,1.4259663986360953,2.6638849740266366,2.6645392785033946
4313.8,1.421947706886544,1.423770129608813,2.6664579628914096,2.666037929664289
4313.85,1.4242536645417163,1.42161723673879,2.6663118643776285,2.668576391341235
4313.900000000001,1.4255607223451794,1.4239089957237805,2.672251682078539,2.66844456026044
4313.95,1.4225069160506374,1.4252598977725308,2.6682696415320266,2.6743815244747533
4314.0,1.4254312179907715,1.4222475952831366,2.670143811529124,2.670351830702066
4314.05,1.4274092019676725,1.425203415150488,2.6691171270514205,2.6722162988447327
4314.1,1.4307661732750028,1.4271391151755282,2.6660730275494355,2.671219290627641
4314.150000000001,1.4333698349159705,1.430432894599081,2.659603317387409,2.6682042966889488
4314.2,1.43367658860364,1.4329571373046348,2.6629527399553035,2.6617708258067077
4314.25,1.4430244625517443,1.4333197494969767,2.6585052957447735,2.6650922842059486
4314.3,1.4467771242720604,1.4425832115707018,2.657239774438877,2.660704192516642
4314.35,1.4396955765260928,1.4463085681560524,2.6574894545161394,2.659452082597753
4314.400000000001,1.4434129756149678,1.4392922406753168,2.6641163917896766,2.6596438368970903
4314.45,1.4413686791674363,1.443048491070514,2.6633225518183115,2.6662770518411416
4314.5,1.445517499388766,1.4410141805009127,2.6604091420024827,2.665470085831429
4314.55,1.4417507950276107,1.4451190004476124,2.660698200194788,2.662578933211059
4314.6,1.4406462633109205,1.441378977104052,2.664647996342751,2.662848873043162
4314.650000000001,1.4466217190467712,1.4403413819753628,2.661938325469968,2.6667621445626803
4314.7,1.4419419309723691,1.4462577025903451,2.6617479979139294,2.664087856923704
4314.75,1.4424900620531338,1.441609276413818,2.661262619843731,2.663866426363754
4314.8,1.4368397714673866,1.4421584996999812,2.659114515133294,2.6633784801556186
4314.85,1.4367842250213996,1.4365167907280805,2.6610722922876917,2.661209830341681
4314.900000000001,1.4351899171980995,1.436533017779717,2.6621580439379593,2.6631199542699044
4314.95,1.4356878068305277,1.4349998734587397,2.6601192277641985,2.6641660424564693
4315.0,1.433955257009631,1.435500415589993,2.6639665837433193,2.662110961409104
4315.05,1.442717240776047,1.4338028163418521,2.664767842779837,2.665940911119981
4315.1,1.4436477997756711,1.4425245445378616,2.6674823645798353,2.666784401758139
4315.150000000001,1.4440692350301958,1.4434682100022695,2.6646465695994523,2.6694997796041164
4315.2,1.4456844507854123,1.4438504818917866,2.663872989382928,2.666674827872803
4315.25,1.446142708964805,1.4454597685319819,2.656022477056475,2.665907239978133
4315.3,1.451824673507112,1.4458451610083523,2.654978100961868,2.658068141598069
4315.35,1.4492442602382005,1.4514943593887006,2.653408397984701,2.6570477347908796
4315.400000000001,1.4560369976709044,1.448940783166727,2.652667062166726,2.655456630664233
4315.45,1.4505255732001248,1.455723690750843,2.6506724750352233,2.6547307036738834
4315.5,1.454315369903994,1.450249557292959,2.6510471378254468,2.652691031454143
4315.55,1.453249689493626,1.454016105624772,2.648800017130084,2.653084241907249
4315.6,1.4537634941190054,1.452948552862292,2.647021438933996,2.650827134008796
4315.650000000001,1.4571292030695246,1.45345346381514,2.6485123856810775,2.6490488411613673
4315.7,1.460880772584442,1.4568090308583863,2.6456768760493543,2.6505543406900953
4315.75,1.4553830786958164,1.4605009971644076,2.6426362007312867,2.6477493633649636
4315.8,1.4605623166960728,1.4550237431196704,2.6406815624121456,2.644677299694325
4315.85,1.461996382384461,1.460137760854695,2.6449860469441515,2.6427614687929073
4315.900000000001,1.462766543219831,1.4615969472672514,2.6473681375555658,2.64706966285749
4315.95,1.4656519938536428,1.4623986260298387,2.645698277198834,2.6494409102198344
4316.0,1.4678147165722533,1.4652564594699995,2.6475521874410908,2.6477841759014504
4316.05,1.4676827157483627,1.467413721161617,2.647171532329013,2.649652638925353
4316.1,1.4641122963002737,1.4672776635748175,2.647207200911479,2.6492674182347193
4316.150000000001,1.4686964383876249,1.4637448471983092,2.6482852481479338,2.6492685596293586
4316.2,1.471882713594085,1.4683112019405973,2.6463437358671404,2.650370005455911
4316.25,1.4730363945537133,1.4714495761388608,2.6466841568181967,2.648455315949132
4316.3,1.4732780840054938,1.472627597675944,2.63943630086109,2.6487771892373058
4316.35,1.4798052594969902,1.4728104640655415,2.63724938873293,2.6415316160694773
4316.400000000001,1.482953151485156,1.479269766792981,2.6441847879076334,2.639385794148318
4316.45,1.4823003247154665,1.482507999770547,2.6449520904536437,2.6462969386869446
4316.5,1.482681504399585,1.4818545488834869,2.6480161643618096,2.6470747991333647
4316.55,1.4830047971975764,1.482255544294123,2.6478908963001886,2.650137731646892
4316.6,1.479493668899698,1.4825707235662964,2.64261137539789,2.650015602420528
4316.650000000001,1.4826105110486747,1.4790737939386,2.643049100241914,2.64470412246834
4316.7,1.4842818973672487,1.4821850190312407,2.6421180075652195,2.6451521198641137
4316.75,1.4834733533135844,1.483877937399102,2.6385788281386056,2.6442076158004117
4316.8,1.4799993599992591,1.4830553507045983,2.636819939000038,2.6406635854465828
4316.85,1.4811443033156984,1.4795946198843992,2.6343553826259622,2.6388835805071955
4316.900000000001,1.4833379198441556,1.4806868252830192,2.632342533180237,2.6364421373745577
4316.95,1.4821725366838279,1.482860001967588,2.6303125628149275,2.6344287172315126
4317.0,1.4895472635646536,1.481649838385917,2.6277387179041756,2.632419291969704
4317.05,1.4899676066137797,1.4889610613242799,2.622716581492952,2.629880259595439
4317.1,1.488751357887745,1.4893448935072235,2.623664224391911,2.6248615473681323
4317.150000000001,1.4871784260843892,1.488140034923203,2.6268672630973646,2.6258043393398753
4317.2,1.4934041528858666,1.4866231176538622,2.6289426038995707,2.628981982014613
4317.25,1.4991803591511403,1.492812801677185,2.6335267301181107,2.6310867137287715
4317.3,1.496867068116863,1.4986152208720258,2.6328966802774296,2.6356819685450406
4317.35,1.4975651433959238,1.4963287668846859,2.633077305979038,2.635021101049109
4317.400000000001,1.493411798323657,1.497048374213034,2.635700801556583,2.6351934516395854
4317.45,1.4946909268747837,1.492951979850838,2.6332821863167233,2.6377872709565184
4317.5,1.4962793055830628,1.4941933493010409,2.632891544001555,2.635380069663048
4317.55,1.4913394165944467,1.4957864088895998,2.6304923324705567,2.6349817229340666
4317.6,1.4899925713086053,1.4908558816615431,2.631204848073899,2.632564249088846
4317.650000000001,1.4945387982656901,1.489532440777101,2.62646178265189,2.6332616412132226
4317.7,1.4943322154160084,1.4939873905687298,2.626801347556967,2.6285653729714094
4317.75,1.4973106595380454,1.4937773750735093,2.6261901307278284,2.628905508573806
4317.8,1.4984390637441627,1.4967303864126928,2.6187853330078714,2.6283119833615705
4317.85,1.501544515751125,1.497794506529634,2.6166828840829908,2.6209163167987244
4317.900000000001,1.502450422114609,1.5008651639931834,2.614153268214497,2.6188344129773444
4317.95,1.5048783947157416,1.5017124033238272,2.611056949907782,2.6163290517449274
4318.0,1.5103302159776253,1.50411868784633,2.6138719144360043,2.6132432913386223
4318.05,1.5099549654085278,1.5095613033769966,2.6121655294508273,2.6160756621350885
4318.1,1.5160167053708695,1.5091780953114238,2.6103937996225723,2.6143692771499114
4318.150000000001,1.518313457294825,1.515178047654072,2.6073479880286294,2.612633786601442
