Tiempo [s],h1_Real [cm],h1_PINN [cm],h2_Real [cm],h2_PINN [cm]
4756.85,11.853037445578344,11.853557146825997,19.47338533308787,19.474589185686646
4756.900000000001,11.861319693558304,11.85351318418269,19.473020189390724,19.479383410269982
4756.95,11.868047548078517,11.861715357348057,19.46925160734238,19.479115472062176
4757.0,11.878209984107007,11.868381978186523,19.46926656203304,19.475420417242944
4757.05,11.883601688289602,11.878670806814519,19.47012770297068,19.47523223738537
4757.1,11.888890551288748,11.883984006276924,19.47101501461698,19.47616815177635
4757.150000000001,11.894914218468864,11.889272084228867,19.474418452968187,19.47705546342265
4757.2,11.898457921538204,11.895345209382702,19.478987110967275,19.48040157545963
4757.25,11.902146073292693,11.898868501224793,19.482582467848722,19.485008866409608
4757.3,11.903521475990408,11.902606896000202,19.4835744623297,19.488549389425273
4757.35,11.908776581959872,11.904007420208378,19.48501011263383,19.489508982076472
4757.400000000001,11.909712358224526,11.909282937405091,19.492391498702737,19.490955848398606
4757.45,11.910471498868755,11.910115087439097,19.493070690903913,19.498475565356188
4757.5,11.909712358224526,11.910707013029324,19.491978998485145,19.49937783169316
4757.55,11.91396731405878,11.91002873224689,19.49726672786052,19.49818768756083
4757.6,11.92272294550148,11.914414005916656,19.50034240924125,19.50332213135686
4757.650000000001,11.92820414506509,11.923044814854256,19.50155249296114,19.506541128523153
4757.7,11.934186204743506,11.928621790176496,19.501703286092038,19.50764777563259
4757.75,11.941278321165397,11.934608560138125,19.508791809468697,19.50779233764238
4757.8,11.950230999455773,11.941670844766344,19.512404613489252,19.514908277951925
4757.85,11.95135047676567,11.95058270060222,19.516123346568705,19.518582146959382
4757.900000000001,11.953229094719799,11.95158285073743,19.519348574856117,19.522467874084626
4757.95,11.96011003344438,11.95344969298353,19.52156436152343,19.525651976972696
4758.0,11.964971830765698,11.960311005528066,19.5195542018528,19.527890195676015
4758.05,11.969764543933248,11.96511392430924,19.517374555687937,19.52596727170095
4758.1,11.972440769844496,11.969959235639317,19.521908319408794,19.523697897392076
4758.150000000001,11.97661251067535,11.972596994237673,19.525797785206713,19.528293972324057
4758.2,11.978242268666477,11.976756174313296,19.533088196907386,19.53218842301886
4758.25,11.977992623656277,11.97836709117158,19.53128366423344,19.53948755828909
4758.3,11.982057598067673,11.97782854879108,19.527473956785755,19.538041938191178
4758.35,11.991544893502537,11.981950046601014,19.527272068461734,19.534132532805707
4758.400000000001,11.998704523983792,11.991505641142442,19.529987591042207,19.53384963990723
4758.45,12.005539929970663,11.998586766903507,19.53228188983553,19.53671097072172
4758.5,12.010349129129454,12.005427668220793,19.538564106140335,19.5390027770666
4758.55,12.014631561615774,12.01024785804041,19.542259160959567,19.545286239595626
4758.6,12.022650818783099,12.014499673685856,19.540863389830548,19.549043605625968
4758.650000000001,12.02789571913894,12.02259351033736,19.543183859332544,19.54756558369828
4758.7,12.029549028546123,12.027919270554996,19.54599783362658,19.549772646796036
4758.75,12.030109552248275,12.029519196752451,19.54277509778761,19.552657655870746
4758.8,12.039395875599453,12.030200617723693,19.54257944058471,19.54934893056044
4758.85,12.041954344430419,12.039677707544932,19.546785447335097,19.54893144544596
4758.900000000001,12.039859838495772,12.04231546614329,19.54854636216126,19.553020307119446
4758.95,12.046619879951264,12.040169147093318,19.55722132897295,19.554823593569175
4759.0,12.046807506232515,12.046977076428124,19.56257510823211,19.56347114344797
4759.05,12.051659882987408,12.04708384284758,19.563329073886628,19.568925866869144
4759.1,12.060089719841324,12.051864780307103,19.565020200156333,19.56977205311611
4759.150000000001,12.069691632167665,12.060346430276343,19.561534511006457,19.57139339082937
4759.2,12.074367373302133,12.069944417366674,19.56081543963017,19.567911440352162
4759.25,12.078224310205027,12.074703373504542,19.560220990676115,19.56708145502008
4759.3,12.084747267405547,12.078515562716928,19.562037985592283,19.56654183993181
4759.35,12.09112185068491,12.08507227694713,19.571879418276083,19.568325186793977
4759.400000000001,12.095877666633971,12.091415458338417,19.57737900576926,19.578227684464665
4759.45,12.098670864578303,12.096091199472886,19.576408197100058,19.583812015204963
4759.5,12.1043129988183,12.098892247889236,19.583302309498023,19.582823759396646
4759.55,12.108796403388304,12.104638793407084,19.584533579029696,19.589594495596607
4759.6,12.116029828306536,12.10909786151383,19.581403063783185,19.59083448869783
4759.650000000001,12.12252138361898,12.116282613505545,19.583008200581553,19.587731390384214
4759.7,12.127201049989457,12.12276239310996,19.58898384572766,19.589348989424806
4759.75,12.13294916560171,12.127510358587003,19.593639739422315,19.59523864509957
4759.8,12.136975672700213,12.133227072311179,19.596185775508552,19.59991697083023
4759.85,12.137674364709897,12.137199411152753,19.60390488834171,19.602580151993365
4759.900000000001,12.142453732075015,12.137763075043711,19.61067811699011,19.610486198459867
4759.95,12.145793322871864,12.142558143352867,19.609678645163797,19.61726316578094
4760.0,12.148500165623986,12.145817659335123,19.61294873752321,19.616334728735296
