Tiempo [s],h1_Real [cm],h2_Real [cm],h1_Classical [cm],h2_Classical [cm]
3325.75,8.15120155279472,6.9112834373299865,6.852092141864221,4.3413481060408525
3325.8,8.170678114688842,7.131215004791275,6.862498416582385,4.351009292034545
3325.8500000000004,8.130794803954227,6.986296734838482,6.872885366637123,4.3606591237348145
3325.9,8.369423950646809,6.916858739381485,6.883253622357522,4.370298029589906
3325.9500000000003,8.168253121488492,6.854072217587524,6.8936038057428615,4.379926432166835
3326.0,8.186364942438797,6.976386702653512,6.903936530461943,4.389544748150767
3326.05,8.172078268331326,7.156204965747981,6.914252401853849,4.399153388345727
3326.1000000000004,8.210033541837113,6.903293672560533,6.9245520169272865,4.408752757673982
3326.15,8.283160512103521,7.078474266869969,6.934835964360861,4.418343255176303
3326.2000000000003,8.146033414508725,7.087178289135032,6.945104824503366,4.42792527401223
3326.25,8.185829067509417,6.859811345214295,6.955359169373123,4.437499201459458
3326.3,8.074836555286005,6.927457878937393,6.96559956265873,4.447065418914537
3326.3500000000004,8.192847181707185,6.8995736603167055,6.97582655971841,4.45662430189226
3326.4,8.189813160507201,7.053771119036716,6.986040707580289,4.466176220025925
3326.4500000000003,8.127263908292333,7.175516888193306,6.996242544942675,4.475721537067599
3326.5,8.37010656202989,7.048535644273908,7.006432602173406,4.485260610887504
3326.55,8.284190592416305,6.962118493280155,7.016611401310598,4.494793793474713
3326.6000000000004,8.389250980839643,7.161712341419406,7.026779456061992,4.504321430936551
3326.65,8.174185364854747,7.099291425536012,7.03693727180523,4.51384386349884
3326.7000000000003,8.292981490514547,7.1240297122732,7.047085345588137,4.523361425506172
3326.75,8.238250655371893,7.209942503548439,7.057224166128069,4.532874445421298
3326.8,8.382284424724315,7.110813045336919,7.06735421381266,4.5423832458258175
3326.8500000000004,8.476488004832698,7.128620969111094,7.077475960699164,4.551888143419578
3326.9,8.25916886547041,7.284175768369484,7.087589870514744,4.561389449020934
3326.9500000000003,8.411486001284207,7.06097071518798,7.0976963986567405,4.570887467567001
3327.0,8.372659409061805,7.013000039989098,7.1077959921920275,4.580382498113057
3327.05,8.389569774549592,7.226906138163252,7.117889089857754,4.5898748338332265
3327.1000000000004,8.46747794421677,7.0924251372491804,7.127976122060694,4.599364762019887
3327.15,8.378649449989918,7.058482807367578,7.138057510877525,4.608852564083914
3327.2000000000003,8.551179405850156,7.1710184571872695,7.148133670055106,4.618338515554957
3327.25,8.50717837638706,7.247407100806465,7.158205005009828,4.627822886080812
3327.3,8.420916058736283,7.143104755435893,7.168271912828357,4.63730593942814
3327.3500000000004,8.385697527873036,7.203186458666046,7.178334782266983,4.646787933481836
3327.4,8.618245076780147,7.234685612021908,7.1883939937519035,4.656269120245309
3327.4500000000003,8.625130154016068,7.059548519632852,7.19844991937949,4.665749745840728
3327.5,8.364328664548463,7.238551839871011,7.208502922915654,4.675230050508423
3327.55,8.439177468052712,7.432626043713351,7.218553359796578,4.684710268607574
3327.6000000000004,8.503489422689192,7.2112212677462875,7.228601577128069,4.69419062861561
3327.65,8.584099035090908,7.186112856370071,7.23864791368584,4.7036713531284615
3327.7000000000003,8.555490081727116,7.241431370951186,7.248692699915782,4.713152658860825
3327.75,8.548937000206577,7.228708590766332,7.258736257933324,4.722634756645558
3327.8,8.583542662120516,7.242268905700219,7.268778901524161,4.732117851434369
3327.8500000000004,8.67614842053202,7.245106554273503,7.278820936143623,4.741602142297209
3327.9,8.41601495474078,7.289932264359223,7.288862658916935,4.751087822422537
3327.9500000000003,8.787795693590766,7.427918156644213,7.2989043586395095,4.760575079117578
3328.0,8.628823758627039,7.123698969428984,7.308946315776288,4.770064093807713
3328.05,8.587747457347273,7.309752429101445,7.318988802462487,4.779555042037179
3328.1000000000004,8.521303955839247,7.145775509301223,7.329032082502949,4.789048093468454
3328.15,8.668362011514454,7.324963895139668,7.339076411372422,4.798543411882521
3328.2000000000003,8.826571142286754,7.466461971161187,7.34912203621583,4.808041155179135
3328.25,8.730356817378217,7.162266280601019,7.359169195847635,4.817541475376201
3328.3,8.61397100644218,7.075376474862377,7.369218120752568,4.827044518610482
3328.3500000000004,8.573838025392893,7.468144345177611,7.379269033084991,4.836550425136984
3328.4,8.643033330834564,7.408724985422207,7.3893221466691665,4.8460593293292185
3328.4500000000003,8.772535820967482,7.316484227185447,7.399377666999538,4.8555713596794625
3328.5,8.796631300382582,7.287226231049194,7.4094357912400834,4.865086638798152
3328.55,8.801652566890898,7.4155079695935875,7.4194967082250525,4.8746052834145726
3328.6000000000004,8.793562300935305,7.372904252607864,7.4295605984583215,4.88412740437626
3328.65,8.606101502214594,7.303401179789438,7.4396276341136724,4.893653106649252
3328.7000000000003,8.721140906365845,7.605141430142459,7.449697979035063,4.903182489318349
3328.75,8.737726915830622,7.329581875774776,7.459771788735992,4.912715645586516
3328.8,8.949510728131642,7.654422554997851,7.469849210400223,4.922252662775568
3328.8500000000004,8.83567983848071,7.500904196525091,7.479930382881152,4.9317936223255625
3328.9,8.67999675522352,7.401975880474204,7.490015436702075,4.941338599795063
3328.9500000000003,8.69576531982959,7.689518849009355,7.500104494056471,4.950887664861403
3329.0,8.845356560003568,7.501957178620343,7.510197668807351,4.960440881320068
3329.05,8.7958837131937,7.461666994642764,7.520295066487999,4.969998307085401
3329.1000000000004,8.7064857483808,7.515256020019599,7.530396784301326,4.979559994189987
3329.15,8.973062370886039,7.402928483778649,7.540502911120148,4.989125988784917
3329.2000000000003,8.754426175696507,7.679753617492242,7.5506135274874575,4.998696331140049
3329.25,9.058355390336416,7.270383629226892,7.5607287056157855,5.008271055643396
3329.3,8.974772107347158,7.664717931444465,7.570848509387931,5.017850190801827
3329.3500000000004,8.866349213158628,7.633846844142218,7.580972994356324,5.027433759240456
3329.4,8.838168777728361,7.610615194129265,7.591102207743296,5.037021777702895
3329.4500000000003,8.938766118512648,7.494431653316526,7.601236188441357,5.046614257051534
3329.5,8.929030061582749,7.457304086468858,7.611374967012555,5.05621120226691
3329.55,8.960151386306068,7.560921053689782,7.6215185656892075,5.06581261244842
3329.6000000000004,8.907892089056434,7.4696737937197035,7.631666998373259,5.075418480813703
3329.65,8.982462838143675,7.627274660127334,7.641820270636559,5.0850287946989
3329.7000000000003,8.789539704737013,7.584073633075302,7.651978379721138,5.094643535558923
3329.75,8.9636120270507,7.669400088071318,7.662141314538555,5.10426267896684
3329.8,9.030411146666118,7.699016918978528,7.672309055670649,5.113886194614574
3329.8500000000004,8.863311149601168,7.701789150338623,7.682481575368881,5.1235140463122875
3329.9,8.813114561790858,7.698530695596337,7.692658837554616,5.133146191988651
3329.9500000000003,9.075344576827574,7.786785675095472,7.7028407978194,5.142782583691101
3330.0,9.071223358271052,7.58455156028996,7.713027403424315,5.152423167585235
3330.05,8.929341311404261,7.700205013030614,7.723218593300712,5.162067883955499
3330.1000000000004,9.137545266746244,7.571136840669128,7.733414298049571,5.171716667204585
3330.15,8.956120594401867,7.745011036098883,7.743614439941773,5.181369445853688
3330.2000000000003,9.003317634355328,7.577890475173364,7.753818932918383,5.191026142542773
3330.25,9.056754235345814,7.834383155041514,7.764027682589998,5.200686674029962
3330.3,9.166861188303471,7.707997926846462,7.774240586237488,5.210350951192229
3330.3500000000004,9.20446646106151,7.630007892301257,7.784457532811348,5.220018879024792
3330.4,9.046369947503031,7.586738287749259,7.794678402931978,5.229690356641372
3330.4500000000003,8.975922903170938,7.484751624500136,7.804903068889959,5.239365277274464
3330.5,9.158289686645585,7.787768958181278,7.815131394645404,5.249043528274711
3330.55,9.202825740229994,7.736818708899108,7.825363235828702,5.258724991111617
3330.6000000000004,9.10401699331421,7.675196510455664,7.835598439739865,5.2684095413729235
3330.65,9.268801115102947,7.632230893901291,7.845836845348809,5.278097048764884
3330.7000000000003,9.020302332657646,7.867851247292193,7.856078283295632,5.2877873771125135
3330.75,9.273089640530797,7.7404057030034785,7.866322575889966,5.2974803843589875
3330.8,9.145654678673848,7.8395187754672175,7.876569537111715,5.30717592256633
3330.8500000000004,9.139589555527381,7.694838010223436,7.886818972610408,5.316873837914816
3330.9,9.36094097033285,7.872021905830974,7.897070679705481,5.326573970703221
3330.9500000000003,9.437777452185744,7.704278230241253,7.907324447386546,5.336276155349088
3331.0,9.39993574300702,7.75262568037341,7.917580056312752,5.3459802203881175
3331.05,9.207271881365319,7.757969545630733,7.927837278813522,5.355685988474864
3331.1000000000004,9.404995620599864,7.7623778811601785,7.938095878887901,5.365393276382125
3331.15,9.339601503047714,7.8747548459251036,7.948355612204841,5.375101895001203
3331.2000000000003,9.268214993002836,7.917254250942712,7.958616226103474,5.3848116493421685
3331.25,9.303290555592014,7.9165359122699925,7.9688774595924645,5.39452233853325
3331.3,9.508162967696693,7.719032201262532,7.9791390433507505,5.404233755821526
3331.3500000000004,9.295798752436955,7.951755042081067,7.9894006997268985,5.413945688572321
3331.4,9.260882230882018,7.982917132590662,7.999662142739374,5.423657918269466
3331.4500000000003,9.143283660719112,7.806134179154812,8.009923078076827,5.433370220515558
3331.5,9.3002286345182,7.947276806755606,8.02018320309744,5.443082365031348
3331.55,9.381179176038412,7.889675925085582,8.030442206829669,5.452794115656445
3331.6000000000004,9.342320571081306,7.93942413063952,8.040699769971592,5.4625052303487
3331.65,9.296619468770134,7.871411866071506,8.050955564891199,5.472215461184469
3331.7000000000003,9.53012532958334,7.880990319278297,8.061209255626652,5.481924554358875
3331.75,9.405571209291885,8.00313457170854,8.071460497885653,5.491632250185198
3331.8,9.451126554361943,8.031815970842956,8.081708939046171,5.501338283095572
3331.8500000000004,9.394649601733304,7.88355226713857,8.09195421815581,5.511042381640376
3331.9,9.45739573701934,7.831830684570243,8.102195965932067,5.520744268488489
3331.9500000000003,9.374370568006853,7.912464271576273,8.112433804762627,5.530443660427563
