Tiempo [s],h1_Real [cm],h1_Koopman [cm],h2_Real [cm],h2_Koopman [cm]
3394.8,20.49328420345945,20.385419152118633,14.508419341482423,14.445221187222932
3394.8500000000004,20.499400520714232,20.39111516882264,14.512019142420423,14.449060319126058
3394.9,20.505998726575566,20.397624251638856,14.515661100368993,14.452367844138063
3394.9500000000003,20.512660041744933,20.4042966977975,14.519430001769864,14.456302872893078
3395.0,20.518893710401155,20.410996082997414,14.52314808821584,14.459913821254313
3395.05,20.524750225374344,20.41680723156411,14.526790256304214,14.4636545202781
3395.1000000000004,20.531087172034383,20.42271544725689,14.530396449387382,14.467196329635875
3395.15,20.537128178832784,20.4292725223888,14.534123796357214,14.47083723427982
3395.2000000000003,20.54271755547124,20.434555299736378,14.537830003626302,14.474616856644682
3395.25,20.5488426940642,20.440551745657586,14.541685549855837,14.47815572851298
3395.3,20.554844317539843,20.44685940534535,14.545399579703796,14.482391371921668
3395.3500000000004,20.560877355528742,20.45255532242269,14.548749401437199,14.48560904190262
3395.4,20.56713482667065,20.458902264995796,14.552338572604645,14.489050599548246
3395.4500000000003,20.57314055760438,20.46511534869848,14.5561704943761,14.492745866418254
3395.5,20.578828149038998,20.470886373286465,14.560006620837859,14.496620148444899
3395.55,20.584814172997685,20.476541818968265,14.563923210079174,14.50039340954964
3395.6000000000004,20.591148799203676,20.482909433865366,14.567896319114602,14.504430789808877
3395.65,20.596915712427,20.489154769447946,14.572125116420038,14.508293434589817
3395.7000000000003,20.603084844358264,20.494545632633297,14.576118017659764,14.512772059476175
3395.75,20.609492921177868,20.501332699136274,14.579830355664985,14.516295624663192
3395.8,20.615349038468924,20.507299847983923,14.583925690632645,14.520182548682827
3395.8500000000004,20.621415442931124,20.51297661544352,14.587910703695167,14.52446436668818
3395.9,20.627487739522792,20.519432181081182,14.591827909149682,14.528083430702036
3395.9500000000003,20.63309561809507,20.525170508486603,14.595784906093172,14.532193178625112
3396.0,20.638991396415925,20.530647453382972,14.599391806416996,14.53595639315832
3396.05,20.644877822342046,20.536747465752697,14.603287503703095,14.539454030816135
3396.1000000000004,20.650712763079703,20.542436576258872,14.60702243502279,14.543617822057467
3396.15,20.656396253623857,20.54843063270336,14.610521487504274,14.546816964215669
3396.2000000000003,20.662178506674177,20.553751437688394,14.614392416393867,14.55056293305285
3396.25,20.668274529604126,20.559963796528287,14.618491456326657,14.554513821281416
3396.3,20.67447420986316,20.565867943541832,14.622598853100055,14.558735758412032
3396.3500000000004,20.680444340409338,20.57235524642284,14.62636045716653,14.562721838323496
3396.4,20.6863336719518,20.577934319814908,14.630054657266939,14.56626487892906
3396.4500000000003,20.692463141142035,20.584014586337137,14.634037790951508,14.57005424366434
3396.5,20.698333316065447,20.590245238504814,14.638214970414413,14.574110624874242
3396.55,20.70402342413333,20.595591734836162,14.64213998089255,14.578473685303099
3396.6000000000004,20.709489708096502,20.60128166347887,14.645928273777194,14.582159335409127
3396.65,20.714870105764227,20.606534949205038,14.649883938317677,14.58597292408056
3396.7000000000003,20.720761817065867,20.61199330907889,14.653840451976542,14.590098051756923
3396.75,20.726960685349315,20.618277856530682,14.657637488312838,14.593844418972273
3396.8,20.73273368466094,20.6243820577377,14.661198080802457,14.597660376906141
3396.8500000000004,20.73818274386321,20.62981754415051,14.66475982844169,14.600943304300792
3396.9,20.743705266482547,20.635235416319084,14.668527126566929,14.60475142251943
3396.9500000000003,20.74949948342803,20.640829131495384,14.672069619077067,14.608458818534384
3397.0,20.755519858595175,20.646785391316246,14.675614026854703,14.611794398697816
3397.05,20.761326436564907,20.65284845208016,14.6793990162036,14.615429509506603
3397.1000000000004,20.766416060602353,20.658305348257315,14.683166297121131,14.619286250399663
3397.15,20.771868946883558,20.663017341630788,14.686589069508862,14.622865105113242
3397.2000000000003,20.778264920567963,20.66932743036525,14.689969208821823,14.626076849118745
3397.25,20.784266890045842,20.675905347768445,14.69378807263303,14.629534367891338
3397.3,20.79023752061924,20.681331563170737,14.697399905191741,14.633670249823599
3397.3500000000004,20.79574094457139,20.687572942197328,14.700467293291684,14.636767912416074
3397.4,20.801324427885426,20.692803645738547,14.703420866822434,14.639730920942785
3397.4500000000003,20.80738637775411,20.69888820921943,14.706612031017771,14.642612412848806
3397.5,20.813040622557168,20.704932775182122,14.710079391327318,14.64617687680637
3397.55,20.818431799666254,20.710181595496987,14.713489899632913,14.64951388111208
3397.6000000000004,20.82406198212355,20.71566009021369,14.717048325053389,14.65294826394145
3397.65,20.82948414227253,20.721408113982868,14.72089871277523,14.656576788481491
3397.7000000000003,20.83510287357451,20.726531508793702,14.724544874820902,14.660572040527706
3397.75,20.841083978274817,20.732562423348433,14.728137506729903,14.663856422038705
