Tiempo [s],h1_Real [cm],h1_Koopman_Lin [cm],h2_Real [cm],h2_Koopman_Lin [cm]
1803.75,27.395610809293732,25.15823261213059,20.205117109734644,19.725617378304722
1803.8000000000002,27.319585071727218,25.154523287623206,20.27966181902284,19.717226235734536
1803.8500000000001,27.33428544641575,25.150804410173915,20.241034723103905,19.708820658884964
1803.9,27.40601053982197,25.147038421205195,20.306549414158255,19.700403923853838
1803.95,27.310525389191447,25.143247060379597,20.233895404484894,19.69197094335538
1804.0,27.321359356405505,25.139445769676993,20.175508529749152,19.68352305670117
1804.0500000000002,27.361968294162267,25.135616516456807,20.006721620988,19.675068696998636
1804.1000000000001,27.375975667897574,25.131768214490023,20.23005708652348,19.666602457682277
1804.15,27.327958664462138,25.127886206001293,20.413907641602993,19.658129595267223
1804.2,27.249742011064992,25.123985003456774,20.191416699222177,19.649637334814944
1804.25,27.027683562812413,25.120072861637794,20.229523576529115,19.641137493939794
1804.3000000000002,27.155371895479597,25.116147775002954,20.194100529099593,19.632623699579284
1804.3500000000001,27.22251540284371,25.112181402710352,20.174178310415094,19.624091491285665
1804.4,27.24262358750058,25.10820839007699,20.109522220811364,19.615550030022032
1804.45,27.388624191282446,25.104202157934466,20.288525721562547,19.60698683623289
1804.5,27.427989090548966,25.100201643683114,20.143674911877138,19.59843026330228
1804.5500000000002,27.287043573435213,25.09616657709611,20.199219497528006,19.589857208590505
1804.6000000000001,27.242572055943793,25.092122043269192,20.20958314495505,19.581276116188967
1804.65,27.255257983823466,25.088055116122963,20.19754500786377,19.572687674951457
1804.7,27.174756960081385,25.08397311936194,20.12511506225569,19.56408432023961
1804.75,27.300123734616626,25.079904399227214,20.173284923396377,19.55548318870153
1804.8000000000002,27.218393585091192,25.07582466408442,20.18619213968779,19.54686119127478
1804.8500000000001,27.405454320897615,25.071737806972443,19.970728702333112,19.538226482499173
1804.9,27.092330302129675,25.067644225107564,20.068440064539043,19.529587461891897
1804.95,27.235754754216714,25.063545198156323,20.145417295143645,19.52093521278577
1805.0,27.03067671210469,25.059440848385343,20.02218253743962,19.512275457369967
1805.0500000000002,27.127218020215736,25.055336156881495,20.055165016386095,19.503603727546036
1805.1000000000001,27.298596599084526,25.05120550190399,20.059281984867575,19.494922615451596
1805.15,27.226744821262503,25.047090521921227,20.10674576321991,19.48622628479666
1805.2,27.219935871082853,25.042963100361447,19.896670185449654,19.47754505804832
1805.25,27.125588340521308,25.03883020653543,20.026138623586647,19.46885916638044
1805.3000000000002,26.988967139937472,25.034700992295637,19.881250285358398,19.46016525443067
1805.3500000000001,27.20743906687447,25.030576333804635,20.099454659506407,19.45147052250076
1805.4,27.138706840307737,25.026465390908044,20.010228038366304,19.442780668638907
1805.45,27.22806133652665,25.02235465182603,20.184579160722325,19.434072022647257
1805.5,27.088987081985845,25.01822869754136,19.846009584617743,19.425349427654663
1805.5500000000002,27.043201668501208,25.014111662151322,20.083059752287465,19.41661483156847
1805.6000000000001,27.300583364503996,25.01000210960803,20.088546925153217,19.407882614587823
1805.65,27.221390550013123,25.005859218866703,19.898501356939576,19.399144500184136
1805.7,27.235318350622148,25.001693631879565,19.79741821886926,19.390408041580848
1805.75,27.273032219760193,24.99751311380667,19.87989929678167,19.38165584708118
1805.8000000000002,27.26061410141123,24.993303044147133,19.88647114856613,19.372908405537054
1805.8500000000001,27.233772262145084,24.98908038346385,19.86538757861746,19.36416493068245
1805.9,27.059667199152848,24.98483914291332,19.96925798176329,19.35543466917391
1805.95,27.14066191752056,24.980598252250346,19.876875538411973,19.346701985012967
1806.0,27.140592735363704,24.9763451701306,19.786074978411698,19.33795520353459
1806.0500000000002,27.28231588223476,24.972063839112252,19.8884921581923,19.329198514306434
1806.1000000000001,27.053209327233045,24.96774972310697,19.98945406819034,19.320447896507623
1806.15,27.014789911674782,24.963426506874498,19.9208179882783,19.31169869494085
1806.2,27.10911589976825,24.959088842289795,19.821396846752794,19.302947831296013
1806.25,27.166371210116402,24.954730580626215,19.94168626816778,19.29420222456612
1806.3000000000002,27.201357461053473,24.950365818655463,19.85217144771712,19.28548119170001
1806.3500000000001,27.230786041311344,24.945998662502046,19.97231711922688,19.27676467821729
1806.4,27.052428659667335,24.9416242928579,19.748790836980923,19.2680449983578
